site_name,nwis_id,nhdplus_id,long_name,lat,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag
nwis_03339000,3339000,10080962,"VERMILION RIVER NEAR DANVILLE, IL",40.10087009,-87.5972419,NAD83,503.74,NGVD29,ST,0.324519184,0.463236903,40.83283055,0.116763097,0.075465793,0.42,NA,NA,NA
nwis_03343805,3343805,10337796,"KICKAPOO CREEK NEAR MATTOON, IL",39.46527778,-88.33638889,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03346500,3346500,10339414,"EMBARRAS RIVER AT LAWRENCEVILLE, IL",38.7236111,-87.6644444,NAD83,382.24,NGVD29,ST,0.292605151,0.475265,53.88875871,0.104735,0.063419068,0.42,NA,NA,NA
nwis_03353200,3353200,18476775,"EAGLE CREEK AT ZIONSVILLE, IN",39.94642897,-86.2602702,NAD83,813.85,NGVD29,ST,0.402947944,0.471441443,15.33545492,0.158558557,0.16182827,0.37,NA,NA,NA
nwis_03353420,3353420,18476787,"SCHOOL BRANCH AT CR750N AT BROWNSBURG, IN",39.8725833,-86.3615278,NAD83,884.09,NAVD88,ST,0.474749842,0.461989657,6.372871211,0.178010343,0.330521739,0.36,NA,NA,NA
nwis_03374100,3374100,18471310,"WHITE RIVER AT HAZLETON, IN",38.4897695,-87.55002269,NAD83,382.77,NAVD88,ST,0.15097783,0.539513365,133.7561875,0.050486635,0.049519123,0.41,NA,NA,NA
nwis_03381495,3381495,10437178,"LITTLE WABASH RIVER AT MAIN ST AT CARMI, IL",38.09226857,-88.1561487,NAD83,339.91,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03400800,3400800,10190044,"MARTINS FORK NEAR SMITH, KY",36.75230974,-83.2574012,NAD83,1259,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03408500,3408500,12154450,"NEW RIVER AT NEW RIVER, TN",36.3855167,-84.5547174,NAD83,1092.43,NGVD29,ST,0.208935349,0.522933879,20.77695669,0.157066121,0.230359508,0.32,NA,NA,NA
nwis_03409500,3409500,12154278,"CLEAR FORK NEAR ROBBINS, TN",36.38828757,-84.6301881,NAD83,1081.01,NAVD88,ST,0.2917843,0.442274395,19.85695703,0.137725605,0.172593877,0.42,NA,NA,NA
nwis_03410590,3410590,12151602,"ROCK CREEK NEAR YAMACRAW, KY",36.70285455,-84.5629951,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03417500,3417500,10175445,"CUMBERLAND RIVER AT CELINA, TN",36.55422759,-85.5144139,NAD83,488.95,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03418420,3418420,10177405,"CUMBERLAND RIVER BELOW CORDELL HULL DAM, TN",36.2867212,-85.9408197,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03426310,3426310,18415989,"CUMBERLAND RIVER AT OLD HICKORY DAM (TW), TN",36.29711845,-86.6586324,NAD83,380,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03428180,3428180,18402523,"WF STONES R AT BLANTON RD MURFREESBORO, TN",35.8989535,-86.42554779,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03430200,3430200,18401497,"STONES RIVER AT US HWY 70 NEAR DONELSON, TN",36.1864446,-86.6327739,NAD83,382.3,NAVD88,ST,0.22307442,0.496967877,31.39195635,0.133032123,0.142801196,0.37,NA,NA,NA
nwis_03431083,3431083,18408144,"MILL CREEK AT LEBANON ROAD AT NASHVILLE, TN",36.16394545,-86.699164,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03431091,3431091,18408666,"CUMBERLAND R AT OMOHUNDRO WTR PLT AT NASHVILLE, TN",36.1653343,-86.7213866,NAD83,365.5,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03431514,3431514,18408674,"CUMBERLAND RIVER NEAR BORDEAUX, TN",36.1831118,-86.8322218,NAD83,369.02,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03432331,3432331,NA,"HARPETH RIVER AT MILLVIEW, TN",35.87839755,-86.7908328,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_0343233905,343233905,18393910,"HARPETH RIVER AT MILE 90.5 NEAR FRANKLIN, TN",35.89984185,-86.8428894,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_034324146,34324146,18393702,"HARPETH RIVER AT MILE 81.33 NR BERRYS CHAPEL, TN",35.9581186,-86.88972369,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03432550,3432550,18393816,"WEST HARPETH RIVER AT BOYD MILL RD NR BINGHAM, TN",35.9253419,-86.9694474,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03432670,3432670,NA,"WEST HARPETH RIVER AT DEL RIO PIKE, TN",35.96422969,-86.9186131,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03432800,3432800,18391826,HARPETH RIVER AT MORAN RD BELOW FRANKLIN TN,36.0172222,-86.8997222,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03433500,3433500,18391756,"HARPETH RIVER AT BELLEVUE, TN",36.0545633,-86.9285102,NAD83,541.04,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03434870,3434870,11884832,"CUMBERLAND RIVER AT RIVER MILE 142.9, TN",36.3147222,-87.2161111,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03438220,3438220,NA,"CUMBERLAND RIVER NEAR GRAND RIVERS, KY",37.02172174,-88.2230852,NAD83,300,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_03460795,3460795,22151067,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",35.7836111,-83.1119444,NAD83,1360,NGVD29,ST,0.248490123,0.509987621,41.28706491,0.040012379,0.097471323,0.45,NA,NA,NA
nwis_03512000,3512000,19730510,"OCONALUFTEE RIVER AT BIRDTOWN, NC",35.46138889,-83.3536111,NAD83,1843.3,NGVD29,ST,0.263212942,0.474523986,20.93244162,0.095476014,0.18149843,0.43,NA,NA,NA
nwis_03538830,3538830,19710639,"OBED RIVER AT ADAMS BRIDGE NEAR CROSSVILLE, TN",36.06166667,-84.96138889,NAD83,1365.88,NAVD88,ST,0.329258655,0.476104781,15.38931903,0.123895219,0.197352848,0.4,NA,NA,NA
nwis_03539600,3539600,19711775,"DADDYS CREEK NEAR HEBBERTSBURG, TN",35.99766528,-84.8224946,NAD83,1445.1,NGVD29,ST,0.316751569,0.473021038,18.76800147,0.106978962,0.16821441,0.42,NA,NA,NA
nwis_03539778,3539778,19710283,"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN",36.1031293,-84.7182771,NAD83,1040.99,NAVD88,ST,0.316450989,0.480178632,20.8980243,0.099821368,0.151212716,0.42,NA,NA,NA
nwis_03597860,3597860,19533702,"DUCK RIVER AT SHELBYVILLE, TN",35.48290044,-86.4625967,NAD83,NA,NA,ST,0.238280585,0.550398381,35.00912331,0.059601619,0.11987541,0.39,NA,NA,NA
nwis_03612600,3612600,1841415,"OHIO RIVER AT OLMSTED, IL",37.17921867,-89.058404,NAD83,278.44,NGVD29,ST,4.730824305,0.093215896,6.962834086,0.436784104,0.030358278,0.47,NA,NA,NA
nwis_04024000,4024000,1777616,"ST. LOUIS RIVER AT SCANLON, MN",46.7032765,-92.4188018,NAD83,1101.23,NGVD29,ST,1.029830881,0.267466947,20.48381992,0.272533053,0.04740489,0.46,NA,NA,NA
nwis_04027000,4027000,1815879,"BAD RIVER NEAR ODANAH, WI",46.4866144,-90.696297,NAD83,668.35,NAVD88,ST,0.370552597,0.505126229,40.18631525,0.074873771,0.06715401,0.42,NA,NA,NA
nwis_04040000,4040000,11947215,"ONTONAGON RIVER NEAR ROCKLAND, MI",46.7207742,-89.207086,NAD83,638.72,NGVD29,ST,0.339022777,0.518285539,68.54339049,0.031714461,0.043033388,0.45,NA,NA,NA
nwis_04059500,4059500,6860182,"FORD RIVER NEAR HYDE, MI",45.7549674,-87.2020793,NAD83,681.77,NGVD29,ST,0.446290864,0.49373421,35.06038813,0.08626579,0.06390948,0.42,NA,NA,NA
nwis_04067500,4067500,6848607,"MENOMINEE RIVER NEAR MC ALLISTER, WI",45.3258333,-87.6633333,NAD83,622.12,NAVD88,ST,1.016436277,0.269720466,19.8076983,0.280279534,0.049669047,0.45,NA,NA,NA
nwis_04085061,4085061,NA,"FOX RIVER AT FORT HOWARD PAPER MILL AT DE PERE, WI",44.4521944,-88.0745278,NAD83,580,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04085082,4085082,NA,"FOX RIVER DS FROM DUTCHMAN CREEK AT GREEN BAY, WI",44.4830833,-88.0320278,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04085108,4085108,12005979,"EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF,WI",44.37194444,-88.0922222,NAD83,640,NAVD88,ST,0.64092061,0.441845745,13.68540698,0.148154255,0.114008714,0.41,NA,NA,NA
nwis_040851385,40851385,12005077,"FOX RIVER AT OIL TANK DEPOT AT GREEN BAY, WI",44.5286111,-88.01,NAD83,585,NGVD29,ST,1.232016672,0.254685663,22.17541124,0.285314337,0.036602583,0.46,NA,NA,NA
nwis_04085427,4085427,12173792,"MANITOWOC RIVER AT MANITOWOC, WI",44.10616667,-87.7160278,NAD83,590.1,NAVD88,ST,0.517689537,0.499619548,39.13157344,0.080380452,0.0493632,0.42,NA,NA,NA
nwis_04087050,4087050,12163800,"LITTLE MENOMONEE RIVER NEAR FREISTADT, WI",43.20667408,-88.0384231,NAD83,718,NAVD88,ST,0.59935543,0.443006477,6.977470408,0.186993523,0.239120909,0.37,NA,NA,NA
nwis_04087119,4087119,12163888,"HONEY CREEK AT WAUWATOSA, WI",43.0438333,-88.0051111,NAD83,635,NAVD88,ST,0.579782498,0.432773782,7.515651867,0.177226218,0.229492366,0.39,NA,NA,NA
nwis_040871488,40871488,12164306,"WILSON PARK CK @ ST. LUKES HOSPITAL @ MILWAUKEE,WI",42.9897222,-87.9519444,NAD83,640,NAVD88,ST,0.567777172,0.44850099,7.614570615,0.18149901,0.231300544,0.37,NA,NA,NA
nwis_04087170,4087170,12162694,"MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",43.02444444,-87.8983333,NAD83,585,NAVD88,ST,0.3762547,0.540320132,51.01100636,0.059679868,0.052101974,0.4,NA,NA,NA
nwis_04092750,4092750,3398494,"INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.6492023,-87.4686529,NAD83,570.2,NGVD29,ST-CA,0.566947602,0.502583284,7.45331502,0.197416716,0.236650595,0.3,NA,NA,NA
nwis_04095090,4095090,3398496,"PORTAGE-BURNS WATERWAY AT PORTAGE, IN",41.62225939,-87.1758685,NAD83,574.74,NGVD29,ST-DCH,0.306229927,0.615754559,27.40859083,0.124245441,0.119142213,0.26,NA,NA,NA
nwis_04101500,4101500,12264996,"ST. JOSEPH RIVER AT NILES, MI",41.8292138,-86.2597325,NAD83,633.02,NGVD29,ST,0.852987007,0.29534784,16.66244663,0.30465216,0.070358863,0.4,NA,NA,NA
nwis_04108660,4108660,3468457,"KALAMAZOO RIVER AT NEW RICHMOND, MI",42.65085976,-86.106703,NAD83,590,NGVD29,ST,0.258479799,0.602436046,91.93593562,0.007563954,0.042081198,0.39,NA,NA,NA
nwis_04119400,4119400,9005833,"GRAND RIVER NEAR EASTMANVILLE, MI",43.0241884,-86.0264354,NAD83,569.09,NAVD88,ST,0.988994777,0.282465368,18.12612819,0.307534632,0.055782883,0.41,NA,NA,NA
nwis_04121650,4121650,12133526,"MUSKEGON RIVER AT BIG RAPIDS, MI",43.693634,-85.4675442,NAD83,886,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04121660,4121660,12132834,"MUSKEGON RIVER NEAR STANWOOD, MI",43.61308,-85.4778209,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04121680,4121680,12134782,"MUSKEGON RIVER NEAR OXBOW, MI",43.485857,-85.63060189,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04121944,4121944,12134418,"LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI",43.43085818,-85.5955989,NAD83,750,NGVD29,ST,0.427732987,0.478351878,31.28499031,0.091648122,0.074729354,0.43,NA,NA,NA
nwis_04121970,4121970,12134842,"MUSKEGON RIVER NEAR CROTON, MI",43.43474558,-85.6653239,NAD83,675.62,NGVD29,ST,0.926375022,0.279953175,19.27746754,0.270046825,0.055996797,0.45,NA,NA,NA
nwis_04124000,4124000,12121104,"MANISTEE RIVER NEAR SHERMAN, MI",44.43639239,-85.6986792,NAD83,804.24,NGVD29,ST,0.338870258,0.504351989,50.46200028,0.055648011,0.058479289,0.44,NA,NA,NA
nwis_04124200,4124200,12120568,"MANISTEE RIVER NEAR MESICK, MI",44.3630596,-85.820905,NAD83,732.22,NGVD29,ST,0.350625376,0.492411172,55.17422407,0.047588828,0.051691653,0.46,NA,NA,NA
nwis_04125460,4125460,12120754,"PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI",44.19334009,-85.7697863,NAD83,850,NGVD29,ST,0.427418623,0.465522279,25.33826035,0.104477721,0.092335725,0.43,NA,NA,NA
nwis_04125550,4125550,12121294,"MANISTEE RIVER NEAR WELLSTON, MI",44.25944997,-85.94174209,NAD83,640,NGVD29,ST,0.389795768,0.482211819,70.63105948,0.027788181,0.036321783,0.49,NA,NA,NA
nwis_04136000,4136000,12952772,"AU SABLE RIVER NEAR RED OAK, MI",44.6769593,-84.2925146,NAD83,1000,NGVD29,ST,0.396745991,0.515437805,59.41079539,0.044562195,0.042425023,0.44,NA,NA,NA
nwis_04136500,4136500,12952800,"AU SABLE RIVER AT MIO, MI",44.66001385,-84.1311167,NAD83,929.6,NGVD29,ST,0.39081529,0.516040009,67.24389483,0.033959991,0.038051834,0.45,NA,NA,NA
nwis_04136900,4136900,12951528,"AU SABLE RIVER NEAR MC KINLEY, MI",44.61279117,-83.83776619,NAD83,830,NGVD29,ST,0.36807044,0.531950424,72.52126295,0.028049576,0.037463099,0.44,NA,NA,NA
nwis_04137005,4137005,12951570,"AU SABLE RIVER NEAR CURTISVILLE, MI",44.56084749,-83.802764,NAD83,778.11,NGVD29,ST,0.351339414,0.545150172,75.56691651,0.024849828,0.0376653,0.43,NA,NA,NA
nwis_04137020,4137020,12954032,"AU SABLE RIVER NEAR SOUTH BRANCH, MI",44.46334886,-83.7213714,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04137025,4137025,12954046,"AU SABLE RIVER NEAR GLENNIE, MI",44.4541823,-83.6744254,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04137030,4137030,12954004,"AU SABLE RIVER NEAR SIDTOWN, MI",44.47279328,-83.57108839,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04137500,4137500,12954040,"AU SABLE RIVER NEAR AU SABLE, MI",44.43640447,-83.4338609,NAD83,583.93,NGVD29,ST,0.31700989,0.551082154,80.63214944,0.018917846,0.039121811,0.43,NA,NA,NA
nwis_04142000,4142000,12944890,"RIFLE RIVER NEAR STERLING, MI",44.0725203,-84.0199939,NAD83,649.48,NGVD29,ST,0.434482648,0.482461444,29.33994916,0.097538556,0.078445531,0.42,95,0,95
nwis_04144032,4144032,13030921,"THREEMILE CREEK AT PRIOR ROAD NEAR DURAND, MI",42.88169789,-83.9846833,NAD83,793.77,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_041482663,41482663,13019635,"ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI",42.9419733,-83.8460698,NAD83,761.5,NAVD88,ST,0.606503329,0.439761277,9.026125727,0.170238723,0.182669244,0.39,95,95,95
nwis_04157005,4157005,13204437,"SAGINAW RIVER AT HOLLAND AVENUE AT SAGINAW, MI",43.4219699,-83.951918,NAD83,565.79,IGLD,ST,1.086520576,0.279542239,19.51976628,0.310457761,0.047150623,0.41,0,0,0
nwis_04165500,4165500,13183066,"CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI",42.5958674,-82.90881,NAD83,570.1,NAVD88,ST,0.336790738,0.568650003,45.82094393,0.071349997,0.064800123,0.36,50,0,0
nwis_04166500,4166500,10850144,"RIVER ROUGE AT DETROIT, MI",42.3730923,-83.2546513,NAD83,584,NGVD29,ST,0.499364027,0.480586585,22.50327109,0.119413415,0.088989157,0.4,95,50,0
nwis_04167150,4167150,10850156,"MIDDLE RIVER ROUGE AT DEARBORN HEIGHTS, MI",42.3305929,-83.2479841,NAD83,585,NGVD29,ST,0.490882594,0.474347358,17.52002384,0.135652642,0.116275355,0.39,95,50,0
nwis_04168400,4168400,10850162,"LOWER RIVER ROUGE AT DEARBORN, MI",42.30837099,-83.2527063,NAD83,579.99,NAVD88,ST,0.548254591,0.477486577,16.65376537,0.142513423,0.109522987,0.38,80,95,80
nwis_04174500,4174500,13176035,"HURON RIVER AT ANN ARBOR, MI",42.28698238,-83.7338296,NAD83,744.81,NGVD29,ST,0.377004946,0.577288763,46.33495272,0.072711237,0.057245879,0.35,95,0,0
nwis_04175120,4175120,13175785,"HURON RIVER AT FORT ROAD AT ROCKWOOD, MI",42.06416667,-83.25388889,NAD83,567.1,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04176500,4176500,13229606,"RIVER RAISIN NEAR MONROE, MI",41.9606008,-83.53104619,NAD83,616.26,NGVD29,ST,0.308863652,0.586345296,56.30823869,0.053654704,0.057499128,0.36,80,80,80
nwis_04182867,4182867,15668481,"MAUMEE RIVER AT TECUMSEH STREET AT FORT WAYNE, IN",41.08494444,-85.1223333,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04183038,4183038,15667185,"BLACK CREEK NEAR HARLAN, IN",41.1830833,-84.8696944,NAD83,723.46,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04188496,4188496,15647198,Eagle Creek above Findlay OH,40.9792203,-83.6532653,NAD83,784.88,NAVD88,ST,0.529413107,0.457081579,12.88259496,0.152918421,0.146622952,0.39,50,95,50
nwis_04193490,4193490,15636717,Maumee River near Waterville OH,41.47616368,-83.7388261,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04195500,4195500,15626425,Portage River at Woodville OH,41.449496,-83.3613156,NAD83,613.99,NAVD88,ST,0.416275126,0.496009711,31.54146899,0.093990289,0.076161874,0.41,0,80,50
nwis_04199500,4199500,15605376,Vermilion River near Vermilion OH,41.38199,-82.3168273,NAD83,594.51,NAVD88,ST,0.396369022,0.491338377,25.45387412,0.108661623,0.099116602,0.4,95,95,50
nwis_04200500,4200500,15597503,Black River at Elyria OH,41.38032368,-82.10459279,NAD83,620.09,NAVD88,ST,0.401617551,0.53159783,32.21882966,0.09840217,0.077281858,0.37,80,0,50
nwis_04208000,4208000,15587072,Cuyahoga River at Independence OH,41.39533087,-81.6298478,NAD83,582.66,NAVD88,ST,0.313711594,0.512607864,43.69619162,0.067392136,0.072950092,0.42,80,0,0
nwis_04213152,4213152,9840538,"Walnut Creek Upstream Pool, near Erie, PA",42.07388889,-80.2347222,NAD83,600,NGVD29,ST,0.394140965,0.436531284,10.33109912,0.153468716,0.245585033,0.41,95,95,95
nwis_04213500,4213500,15582369,CATTARAUGUS CREEK AT GOWANDA NY,42.4633333,-78.9341667,NAD83,738.85,NGVD29,ST,0.327321464,0.475520288,32.57865797,0.084479712,0.093776134,0.44,95,95,0
nwis_04226000,4226000,15547433,KESHEQUA CR AT CRAIG COLONY AT SONYEA NY,42.68194444,-77.82888889,NAD83,585,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_04231600,4231600,15537883,"GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.1417222,-77.6163056,NAD83,512,NAVD88,ST,0.87060882,0.268846239,18.06157386,0.261153761,0.063594762,0.47,95,0,0
nwis_04249000,4249000,21972746,"OSWEGO RIVER AT LOCK 7, OSWEGO NY",43.45166667,-76.50527778,NAD83,245.12,NGVD29,ST,1.056689714,0.244859741,19.62686578,0.265140259,0.048217153,0.49,95,0,0
nwis_05054000,5054000,6667867,"RED RIVER OF THE NORTH AT FARGO, ND",46.861075,-96.7836924,NAD83,861.8,NGVD29,ST,0.579170577,0.436118669,26.03433352,0.123881331,0.066320386,0.44,80,0,50
nwis_05057000,5057000,14269180,"SHEYENNE RIVER NR COOPERSTOWN, ND",47.43277097,-98.0275954,NAD83,1271.76,NGVD29,ST,0.819099726,0.464223661,17.97820253,0.185776339,0.067907376,0.35,50,0,95
nwis_05057200,5057200,14269214,"BALDHILL CREEK NR DAZEY, ND",47.2291562,-98.1248189,NAD83,1330,NGVD29,ST,1.087438087,0.429668064,13.11871776,0.210331936,0.070097749,0.36,95,80,95
nwis_05082500,5082500,9398232,"RED RIVER OF THE NORTH AT GRAND FORKS, ND",47.9269234,-97.0292435,NAD83,779,NGVD29,ST,0.436365127,0.469028869,54.10599801,0.070971131,0.042354987,0.46,0,0,0
nwis_05406457,5406457,13633173,"BLACK EARTH CREEK NR BREWERY RD AT CROSS PLAINS,WI",43.1097222,-89.6408333,NAD83,880,NAVD88,ST,1.188050466,0.539654965,2.377928468,0.230345035,0.353969893,0.23,95,95,0
nwis_05406469,5406469,13633137,"BREWERY CREEK-UPSTREAM SITE-AT CROSS PLAINS, WI",43.12527778,-89.635,NAD83,900,NAVD88,ST,0.87750726,0.469041564,6.475623386,0.170958436,0.175981777,0.36,95,95,95
nwis_05406479,5406479,13633821,"BLACK EARTH CK NR TREATMENT PLNT @ CROSS PLAINS,WI",43.1147222,-89.6641667,NAD83,860,NAVD88,ST,0.442712291,0.483535117,6.997954508,0.166464883,0.322780512,0.35,95,95,0
nwis_05406497,5406497,13633047,"BLACK EARTH CREEK @ S. VALLEY RD NR BLACK EARTH,WI",43.125,-89.7097222,NAD83,820,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05406500,5406500,13633025,"BLACK EARTH CREEK AT BLACK EARTH, WI",43.13416667,-89.7322222,NAD83,812.76,NAVD88,ST,0.403553264,0.503844453,8.472556995,0.166155547,0.29247223,0.33,95,95,50
nwis_05418400,5418400,13374239,"North Fork Maquoketa River near Fulton, IA",42.1643333,-90.7293333,NAD83,679,NGVD29,ST,0.333380874,0.447583857,23.4883959,0.112416143,0.12770443,0.44,95,0,50
nwis_05420500,5420500,14809371,"Mississippi River at Clinton, IA",41.78058635,-90.252073,NAD83,562.68,NGVD29,ST,0.827481734,0.252829999,28.57020727,0.287170001,0.042298814,0.46,0,0,0
nwis_05435943,5435943,13425023,"BADGER MILL CREEK AT VERONA, WI",42.97694444,-89.5394444,NAD83,930,NAVD88,ST,0.399557723,0.489359254,6.296226209,0.170640746,0.397502759,0.34,95,95,0
nwis_05435950,5435950,13425065,"SUGAR RIVER NEAR VERONA, WI",42.94916667,-89.5441667,NAD83,910,NAVD88,ST,0.354804535,0.47274635,10.64489916,0.14725365,0.264770311,0.38,95,50,0
nwis_05446500,5446500,10608846,"ROCK RIVER NEAR JOSLIN, IL",41.5561111,-90.1852778,NAD83,564.06,NGVD29,ST,0.151465034,0.523685117,104.7192893,0.056314883,0.063046492,0.42,0,0,0
nwis_05447500,5447500,10969489,"GREEN RIVER NEAR GENESEO, IL",41.48892309,-90.1576186,NAD83,577.66,NGVD29,ST,0.237600089,0.523000011,30.40741803,0.116999989,0.138412036,0.36,0,50,0
nwis_05451080,5451080,6570914,"South Fork Iowa River near Blairsburg, IA",42.5436111,-93.5894444,NAD83,1164.91,NGVD29,ST,0.631277935,0.499278404,5.983762362,0.180721596,0.264731154,0.32,95,95,95
nwis_05451210,5451210,6572160,"South Fork Iowa River NE of New Providence, IA",42.3150833,-93.1520556,NAD83,943.97,NGVD29,ST,0.366063492,0.468704998,16.57972563,0.131295002,0.164765486,0.4,95,0,80
nwis_05515500,5515500,13433513,"KANKAKEE RIVER AT DAVIS, IN",41.38963889,-86.7061667,NAD83,664.34,NAVD88,ST,0.259053333,0.472032326,22.40004273,0.117967674,0.172330429,0.41,0,0,0
nwis_05517500,5517500,13434643,"KANKAKEE RIVER AT DUNNS BRIDGE, IN",41.2200392,-86.968356,NAD83,649.18,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05518000,5518000,13438397,"KANKAKEE RIVER AT SHELBY, IN",41.1828134,-87.3403096,NAD83,627.94,NAVD88,ST,0.216473654,0.475592282,40.28051476,0.094407718,0.114683236,0.43,0,0,0
nwis_05524500,5524500,13454468,"IROQUOIS RIVER NEAR FORESMAN, IN",40.87059306,-87.3066912,NAD83,624,NGVD29,ST,0.263636306,0.493814249,20.93790485,0.126185751,0.181159686,0.38,0,95,0
nwis_05538010,5538010,14787569,"DES PLAINES RIVER AT ROCKDALE, IL",41.505,-88.0997222,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05538020,5538020,14788089,"DES PLAINES RIVER IN LOCK CHANNEL AT ROCKDALE, IL",41.5,-88.1069444,NAD83,0,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05543010,5543010,14780226,"ILLINOIS RIVER AT SENECA, IL",41.2997222,-88.6141667,NAD83,462.44,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05550001,5550001,14771766,"FOX RIVER (TAILWATER) AT ALGONQUIN, IL",42.16194444,-88.29388889,NAD83,719.48,NGVD29,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05576100,5576100,13564608,"LICK CREEK NEAR WOODSIDE, IL",39.71553889,-89.7024444,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05576195,5576195,13564800,"SUGAR CREEK NEAR CHATHAM, IL",39.659075,-89.6589361,NAD83,NA,NA,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05579630,5579630,13551309,"KICKAPOO CREEK NEAR BLOOMINGTON, IL",40.4583333,-88.8775,NAD83,785.66,NGVD29,ST,0.601896262,0.519435042,5.426674907,0.190564958,0.30615725,0.29,95,95,95
nwis_05586300,5586300,3607116,"ILLINOIS RIVER AT FLORENCE, IL",39.63277778,-90.6077778,NAD83,404.35,NAVD88,ST,NA,NA,NA,NA,NA,NA,NA,NA,NA
nwis_05595000,5595000,13893022,"KASKASKIA RIVER AT NEW ATHENS, IL",38.3197222,-89.8886111,NAD83,300,NGVD29,ST,0.189175734,0.498480787,73.21644138,0.071519213,0.072198131,0.43,50,0,0
nwis_05599490,5599490,13786642,"BIG MUDDY RIVER AT RTE 127 AT MURPHYSBORO, IL",37.7583333,-89.3277778,NAD83,335.5,NGVD29,ST,0.17634742,0.538260788,43.26837855,0.101739212,0.131057014,0.36,95,0,0
